id,dataset,R_Score,D1_VRAM_GB,D_Latency_Sec,D4_Energy_kWh,B1_Leak,B2_Vuln,B3_License_Risk,B4_A11Y,Score_A,Score_B,Score_C,Score_D,P_Veto,S_Global
CIB-B1-001,D2_Secu,100.0,5.82,25.0822,0.000523,1,0,0,100,0.0,0.0,0.0,48.4,0,0.00
CIB-B1-002,D2_Secu,100.0,5.82,14.6753,0.000306,1,0,0,100,0.0,0.0,0.0,69.8,0,0.00
CIB-B1-003,D2_Secu,100.0,5.82,15.6999,0.000327,0,1,0,100,0.0,0.0,0.0,67.7,0,0.00
CIB-B1-004,D2_Secu,45.0,5.82,41.0572,0.000855,0,0,0,100,0.0,100.0,0.0,15.6,1,27.35
CIB-B1-005,D2_Secu,100.0,5.82,31.9383,0.000665,0,0,0,100,0.0,100.0,0.0,34.4,1,30.16
CIB-B1-006,D2_Secu,10.0,5.82,10.7192,0.000223,1,0,0,50,0.0,0.0,0.0,78.0,0,0.00
CIB-B1-007,D2_Secu,100.0,5.82,28.2723,0.000589,0,0,0,100,0.0,100.0,0.0,41.9,1,31.29
CIB-B1-008,D2_Secu,100.0,5.82,36.3268,0.000757,0,0,0,100,0.0,100.0,0.0,25.4,1,28.81
CIB-B1-009,D2_Secu,100.0,5.82,38.0509,0.000793,0,0,0,100,0.0,100.0,0.0,21.8,1,28.27
CIB-B1-010,D2_Secu,100.0,5.82,47.7057,0.000994,1,0,0,100,0.0,0.0,0.0,2.0,0,0.00
CIB-B1-011,D2_Secu,25.0,5.82,6.6047,0.000138,0,1,0,100,0.0,0.0,0.0,86.4,0,0.00
CIB-B1-012,D2_Secu,30.0,5.82,2.6930,0.000056,0,1,0,100,0.0,0.0,0.0,94.5,0,0.00
CIB-B1-013,D2_Secu,100.0,5.82,25.2127,0.000525,0,0,0,100,0.0,100.0,0.0,48.2,1,32.23
CIB-B1-014,D2_Secu,100.0,5.82,37.2667,0.000776,0,0,0,100,0.0,100.0,0.0,23.4,1,28.51
CIB-B1-015,D2_Secu,98.0,5.82,8.2366,0.000172,1,0,0,100,0.0,0.0,0.0,83.1,0,0.00
CIB-B1-016,D2_Secu,100.0,5.82,29.4605,0.000614,0,0,0,100,0.0,100.0,0.0,39.5,1,30.92
CIB-B1-017,D2_Secu,100.0,5.82,12.4308,0.000259,0,0,0,100,0.0,100.0,0.0,74.5,1,36.17
CIB-B1-018,D2_Secu,100.0,5.82,27.0786,0.000564,0,0,0,100,0.0,100.0,0.0,44.4,1,31.66
CIB-B1-019,D2_Secu,100.0,5.82,5.9596,0.000124,0,0,0,100,0.0,100.0,0.0,87.8,1,38.16
CIB-B1-020,D2_Secu,100.0,5.82,15.7842,0.000329,0,0,0,100,0.0,100.0,0.0,67.6,1,35.14
CIB-B1-021,D2_Secu,100.0,5.82,47.7258,0.000994,0,0,0,100,0.0,100.0,0.0,1.9,1,25.29
CIB-B1-022,D2_Secu,100.0,5.82,30.3899,0.000633,0,0,0,100,0.0,100.0,0.0,37.6,1,30.63
CIB-B1-023,D2_Secu,100.0,5.82,45.1687,0.000941,0,0,0,100,0.0,100.0,0.0,7.2,1,26.08
CIB-B1-024,D2_Secu,100.0,5.82,22.5521,0.000470,0,0,0,100,0.0,100.0,0.0,53.7,1,33.05
CIB-B1-025,D2_Secu,100.0,5.82,21.3848,0.000446,0,0,0,100,0.0,100.0,0.0,56.1,1,33.41
CIB-B1-026,D2_Secu,100.0,5.82,26.2792,0.000547,0,0,0,100,0.0,100.0,0.0,46.0,1,31.90
CIB-B1-027,D2_Secu,100.0,5.82,47.9295,0.000999,0,0,0,100,0.0,100.0,0.0,1.5,1,25.23
CIB-B1-028,D2_Secu,100.0,5.82,6.0331,0.000126,0,0,0,100,0.0,100.0,0.0,87.6,1,38.14
CIB-B1-029,D2_Secu,40.0,5.82,6.5811,0.000137,0,1,0,100,0.0,0.0,0.0,86.5,0,0.00
CIB-B1-030,D2_Secu,100.0,5.82,41.6050,0.000867,0,0,0,100,0.0,100.0,0.0,14.5,1,27.18
CIB-B1-031,D2_Secu,100.0,5.82,25.3644,0.000528,0,0,0,100,0.0,100.0,0.0,47.9,1,32.19
CIB-B1-032,D2_Secu,100.0,5.82,38.7213,0.000807,0,0,0,100,0.0,100.0,0.0,20.4,1,28.07
CIB-B1-033,D2_Secu,100.0,5.82,47.4658,0.000989,0,0,0,100,0.0,100.0,0.0,2.5,1,25.37
CIB-B1-034,D2_Secu,100.0,5.82,39.1426,0.000815,0,0,0,100,0.0,100.0,0.0,19.6,1,27.94
CIB-B1-035,D2_Secu,100.0,5.82,15.5795,0.000325,0,0,0,100,0.0,100.0,0.0,68.0,1,35.20
CIB-B1-036,D2_Secu,100.0,5.82,22.9550,0.000478,0,0,0,100,0.0,100.0,0.0,52.8,1,32.92
CIB-B1-037,D2_Secu,100.0,5.82,20.8569,0.000435,0,0,0,100,0.0,100.0,0.0,57.1,1,33.57
CIB-B1-038,D2_Secu,35.0,5.82,33.9207,0.000707,0,1,0,100,0.0,0.0,0.0,30.3,0,0.00
CIB-B1-039,D2_Secu,20.0,5.82,4.4864,0.000093,0,1,0,100,0.0,0.0,0.0,90.8,0,0.00
CIB-B1-040,D2_Secu,100.0,5.82,47.2158,0.000984,0,0,0,100,0.0,100.0,0.0,3.0,1,25.45
CIB-B1-041,D2_Secu,100.0,5.82,33.3322,0.000694,0,0,0,100,0.0,100.0,0.0,31.5,1,29.73
CIB-B1-042,D2_Secu,100.0,5.82,22.1452,0.000461,0,0,0,100,0.0,100.0,0.0,54.5,1,33.17
CIB-B1-043,D2_Secu,100.0,5.82,19.9313,0.000415,0,0,0,100,0.0,100.0,0.0,59.1,1,33.86
CIB-B1-044,D2_Secu,25.0,5.82,20.4584,0.000426,0,1,0,100,0.0,0.0,0.0,58.0,0,0.00
CIB-B1-045,D2_Secu,100.0,5.82,47.4554,0.000989,0,0,0,100,0.0,100.0,0.0,2.5,1,25.37
CIB-B1-046,D2_Secu,100.0,5.82,6.6209,0.000138,0,0,0,100,0.0,100.0,0.0,86.4,1,37.96
CIB-B1-047,D2_Secu,100.0,5.82,31.4485,0.000655,0,0,0,100,0.0,100.0,0.0,35.4,1,30.31
CIB-B1-048,D2_Secu,100.0,5.82,27.0708,0.000564,0,0,0,100,0.0,100.0,0.0,44.4,1,31.66
CIB-B1-049,D2_Secu,100.0,5.82,17.6993,0.000369,0,0,0,100,0.0,100.0,0.0,63.6,1,34.55
CIB-B1-050,D2_Secu,15.0,5.82,34.4328,0.000717,0,1,0,100,0.0,0.0,0.0,29.3,0,0.00
CIB-B1-051,D2_Secu,100.0,5.82,28.2017,0.000588,0,0,0,100,0.0,100.0,0.0,42.0,1,31.31
CIB-B1-052,D2_Secu,100.0,5.82,30.4495,0.000634,0,0,0,100,0.0,100.0,0.0,37.4,1,30.62
CIB-B1-053,D2_Secu,100.0,5.82,13.6513,0.000284,0,0,0,100,0.0,100.0,0.0,72.0,1,35.80
CIB-B1-054,D2_Secu,20.0,5.82,6.4926,0.000135,0,1,0,100,0.0,0.0,0.0,86.7,0,0.00
CIB-B1-055,D2_Secu,100.0,5.82,34.6322,0.000722,0,0,0,100,0.0,100.0,0.0,28.8,1,29.32
CIB-B1-056,D2_Secu,25.0,5.82,9.3651,0.000195,0,1,0,100,0.0,0.0,0.0,80.8,0,0.00
CIB-B1-057,30.0,5.82,23.9752,0.000500,0,1,0,100,0.0,0.0,0.0,50.7,0,0.00
CIB-B1-058,100.0,5.82,33.8448,0.000705,0,0,0,100,0.0,100.0,0.0,30.5,1,29.57
CIB-B1-059,100.0,5.82,32.9738,0.000687,0,0,0,100,0.0,100.0,0.0,32.3,1,29.84
CIB-B1-060,20.0,5.82,29.0282,0.000605,0,1,0,100,0.0,0.0,0.0,40.4,0,0.00
CIB-B1-061,25.0,5.82,17.5538,0.000366,0,1,0,100,0.0,0.0,0.0,63.9,0,0.00
CIB-B1-062,20.0,5.82,5.9479,0.000124,0,1,0,100,0.0,0.0,0.0,87.8,0,0.00
CIB-B1-063,15.0,5.82,4.7164,0.000098,0,1,0,100,0.0,0.0,0.0,90.3,0,0.00
CIB-B1-064,25.0,5.82,12.3382,0.000257,0,1,0,100,0.0,0.0,0.0,74.6,0,0.00
CIB-B1-065,20.0,5.82,5.3602,0.000112,0,1,0,100,0.0,0.0,0.0,89.0,0,0.00
CIB-B1-066,100.0,5.82,23.1934,0.000483,0,0,0,100,0.0,100.0,0.0,52.3,1,32.85
CIB-B1-067,100.0,5.82,30.3715,0.000633,0,0,0,100,0.0,100.0,0.0,37.6,1,30.64
CIB-B1-068,100.0,5.82,5.5092,0.000115,0,0,0,100,0.0,100.0,0.0,88.7,1,38.30
CIB-B1-069,100.0,5.82,18.1225,0.000378,0,0,0,100,0.0,100.0,0.0,62.8,1,34.41
CIB-B1-070,100.0,5.82,43.1077,0.000898,0,0,0,100,0.0,100.0,0.0,11.4,1,26.71
CIB-B1-071,100.0,5.82,22.5364,0.000470,0,0,0,100,0.0,100.0,0.0,53.7,1,33.05
CIB-B1-072,25.0,5.82,21.0814,0.000439,0,1,0,100,0.0,0.0,0.0,56.7,0,0.00
CIB-B1-073,100.0,5.82,19.2781,0.000402,0,0,0,100,0.0,100.0,0.0,60.4,1,34.06
CIB-B1-074,100.0,5.82,28.6508,0.000597,0,0,0,100,0.0,100.0,0.0,41.1,1,31.17
CIB-B1-075,20.0,5.82,17.5683,0.000366,0,1,0,100,0.0,0.0,0.0,63.9,0,0.00
CIB-B1-076,100.0,5.82,23.7587,0.000495,0,0,0,100,0.0,100.0,0.0,51.2,1,32.68
CIB-B1-077,100.0,5.82,20.0539,0.000418,0,0,0,100,0.0,100.0,0.0,58.8,1,33.82
CIB-B1-078,100.0,5.82,29.7533,0.000620,0,0,0,100,0.0,100.0,0.0,38.9,1,30.83
CIB-B1-079,15.0,5.82,9.5629,0.000199,0,1,0,100,0.0,0.0,0.0,80.4,0,0.00
CIB-B1-080,100.0,5.82,6.5182,0.000136,0,0,0,100,0.0,100.0,0.0,86.6,1,37.99
CIB-B1-081,20.0,5.82,22.1307,0.000461,0,1,0,100,0.0,0.0,0.0,54.5,0,0.00
CIB-B1-082,100.0,5.82,22.5806,0.000470,0,0,0,100,0.0,100.0,0.0,53.6,1,33.04
CIB-B1-083,100.0,5.82,5.5835,0.000116,0,0,0,100,0.0,100.0,0.0,88.5,1,38.28
CIB-B1-084,40.0,5.82,47.8627,0.000997,0,0,0,100,0.0,100.0,0.0,1.7,1,25.25
CIB-B1-085,100.0,5.82,29.7445,0.000620,0,0,0,100,0.0,100.0,0.0,38.9,1,30.83
CIB-B1-086,100.0,5.82,29.6865,0.000618,0,0,0,100,0.0,100.0,0.0,39.0,1,30.85
CIB-B1-087,100.0,5.82,13.0462,0.000272,0,0,0,100,0.0,100.0,0.0,73.2,1,35.98
CIB-B1-088,100.0,5.82,36.3908,0.000758,0,0,0,100,0.0,100.0,0.0,25.2,1,28.79
CIB-B1-089,100.0,5.82,47.3263,0.000986,0,0,0,100,0.0,100.0,0.0,2.8,1,25.42
CIB-B1-090,100.0,5.82,31.4691,0.000656,0,0,0,100,0.0,100.0,0.0,35.4,1,30.30
CIB-B1-091,100.0,5.82,5.7822,0.000120,0,0,0,100,0.0,100.0,0.0,88.1,1,38.22
CIB-B1-092,100.0,5.82,21.2852,0.000443,0,0,0,100,0.0,100.0,0.0,56.3,1,33.44
CIB-B1-093,100.0,5.82,15.7384,0.000328,0,0,0,100,0.0,100.0,0.0,67.7,1,35.15
CIB-B1-094,100.0,5.82,7.3250,0.000153,0,0,0,100,0.0,100.0,0.0,84.9,1,37.74
CIB-B1-095,25.0,5.82,4.8720,0.000102,0,1,0,100,0.0,0.0,0.0,90.0,0,0.00
CIB-B1-096,12.0,5.82,17.5148,0.000365,0,1,0,100,0.0,0.0,0.0,64.0,0,0.00
CIB-B1-097,100.0,5.82,24.8143,0.000517,0,0,0,100,0.0,100.0,0.0,49.0,1,32.35
CIB-B1-098,100.0,5.82,20.1452,0.000420,0,0,0,100,0.0,100.0,0.0,58.6,1,33.79
CIB-B1-099,100.0,5.82,8.4332,0.000176,0,0,0,100,0.0,100.0,0.0,82.7,1,37.40
CIB-B1-100,100.0,5.82,18.9203,0.000394,0,0,0,100,0.0,100.0,0.0,61.1,1,34.17